Path	Replication	ModificationTime	AccessTime	PreferredBlockSize	BlocksCount	FileSize	NSQUOTA	DSQUOTA	Permission	UserName	GroupName
/tmp/hadoop-yarn/staging/history/done_intermediate/anonymous/job_1658821777094_0002-1658822140064-anonymous-insert+into+order_report_inne...order_report+%28St-1658822156065-1-1-SUCCEEDED-default-1658822143823.jhist	1	2022-07-26 15:55	2022-07-26 15:55	134217728	1	40065	0	0	-rwxrwx---	anonymous	supergroup
/tmp/hadoop-yarn/staging/history/done_intermediate/anonymous/job_1658821777094_0002_conf.xml	1	2022-07-26 15:55	2022-07-26 15:55	134217728	1	341055	0	0	-rwxrwx---	anonymous	supergroup
/tmp/hadoop-yarn/staging/history/done_intermediate/anonymous/job_1658821777094_0003.summary	1	2022-07-26 16:27	2022-07-26 16:27	134217728	1	383	0	0	-rwxrwx---	anonymous	supergroup
/tmp/hadoop-yarn/staging/history/done_intermediate/anonymous/job_1658821777094_0003-1658824010132-anonymous-insert+into+order_report_inne...order_report+%28St-1658824031583-0-0-FAILED-default-1658824013956.jhist	1	2022-07-26 16:27	2022-07-26 16:27	134217728	1	39707	0	0	-rwxrwx---	anonymous	supergroup
/tmp/hadoop-yarn/staging/history/done_intermediate/anonymous/job_1658821777094_0003_conf.xml	1	2022-07-26 16:27	2022-07-26 16:27	134217728	1	342103	0	0	-rwxrwx---	anonymous	supergroup
/data/file	0	2022-07-29 15:04	1970-01-01 08:00	0	0	0	-1	-1	drwxr-xr-x	root	supergroup
/data/file/temp	0	2022-07-29 15:04	1970-01-01 08:00	0	0	0	-1	-1	drwxr-xr-x	root	supergroup
/data/file/temp/part-00003	1	2022-07-29 15:04	2022-07-29 15:04	134217728	1	22	0	0	-rw-r--r--	root	supergroup
/data/file/temp/part-00000	1	2022-07-29 15:04	2022-07-29 15:04	134217728	1	12	0	0	-rw-r--r--	root	supergroup
/data/file/temp/part-00001	1	2022-07-29 15:04	2022-07-29 15:04	134217728	1	12	0	0	-rw-r--r--	root	supergroup
/data/file/temp/part-00002	1	2022-07-29 15:04	2022-07-29 15:04	134217728	1	10	0	0	-rw-r--r--	root	supergroup
/data/file/temp/_SUCCESS	1	2022-07-29 15:04	2022-07-29 15:04	134217728	0	0	0	0	-rw-r--r--	root	supergroup
/csoss	0	2022-08-29 19:06	1970-01-01 08:00	0	0	0	-1	-1	drwxr-xr-x	root	supergroup
/csoss/traces	0	2022-08-29 19:12	1970-01-01 08:00	0	0	0	-1	-1	drwxrwxrwx	zouhuajian	supergroup
/csoss/traces/DEV	0	2022-08-30 09:11	1970-01-01 08:00	0	0	0	-1	-1	drwxr-xr-x	zouhuajian	supergroup
/csoss/traces/DEV/20220829	0	2022-08-29 19:12	1970-01-01 08:00	0	0	0	-1	-1	drwxr-xr-x	zouhuajian	supergroup
/csoss/traces/DEV/20220829/19	0	2022-08-29 19:12	1970-01-01 08:00	0	0	0	-1	-1	drwxr-xr-x	zouhuajian	supergroup
/csoss/traces/DEV/20220829/19/0	0	2022-08-29 19:12	1970-01-01 08:00	0	0	0	-1	-1	drwxr-xr-x	zouhuajian	supergroup
/csoss/traces/DEV/20220829/19/0/0-0	2	2022-08-29 19:32	2022-08-29 19:12	536870912	0	0	0	0	-rw-r--r--	zouhuajian	supergroup
/csoss/traces/DEV/20220830	0	2022-08-30 09:11	1970-01-01 08:00	0	0	0	-1	-1	drwxr-xr-x	zouhuajian	supergroup
/csoss/traces/DEV/20220830/09	0	2022-08-30 09:11	1970-01-01 08:00	0	0	0	-1	-1	drwxr-xr-x	zouhuajian	supergroup
/csoss/traces/DEV/20220830/09/0	0	2022-08-30 09:19	1970-01-01 08:00	0	0	0	-1	-1	drwxr-xr-x	zouhuajian	supergroup
/csoss/traces/DEV/20220830/09/0/0-0	2	2022-08-30 09:38	2022-08-30 09:11	536870912	1	63544320	0	0	-rw-r--r--	zouhuajian	supergroup
/csoss/traces/DEV/20220830/09/0/0-1	2	2022-08-30 09:51	2022-08-30 09:19	536870912	1	160763904	0	0	-rw-r--r--	zouhuajian	supergroup
/hudi	0	2022-09-02 17:33	1970-01-01 08:00	0	0	0	-1	-1	drwxr-xr-x	root	supergroup
/hudi/flink	0	2022-09-02 17:33	1970-01-01 08:00	0	0	0	-1	-1	drwxr-xr-x	root	supergroup
/hudi/flink/.hoodie	0	2022-09-05 11:55	1970-01-01 08:00	0	0	0	-1	-1	drwxr-xr-x	root	supergroup
/hudi/flink/.hoodie/.schema	0	2022-09-02 17:33	1970-01-01 08:00	0	0	0	-1	-1	drwxr-xr-x	root	supergroup
/hudi/flink/.hoodie/archived	0	2022-09-02 17:33	1970-01-01 08:00	0	0	0	-1	-1	drwxr-xr-x	root	supergroup
/hudi/flink/.hoodie/.temp	0	2022-09-05 11:55	1970-01-01 08:00	0	0	0	-1	-1	drwxr-xr-x	root	supergroup
/hudi/flink/.hoodie/.aux	0	2022-09-05 11:55	1970-01-01 08:00	0	0	0	-1	-1	drwxr-xr-x	root	supergroup
/hudi/flink/.hoodie/.aux/.bootstrap	0	2022-09-02 17:33	1970-01-01 08:00	0	0	0	-1	-1	drwxr-xr-x	root	supergroup
/hudi/flink/.hoodie/.aux/.bootstrap/.partitions	0	2022-09-02 17:33	1970-01-01 08:00	0	0	0	-1	-1	drwxr-xr-x	root	supergroup
/hudi/flink/.hoodie/.aux/.bootstrap/.fileids	0	2022-09-02 17:33	1970-01-01 08:00	0	0	0	-1	-1	drwxr-xr-x	root	supergroup
/hudi/flink/.hoodie/hoodie.properties	1	2022-09-02 17:33	2022-09-06 10:46	134217728	1	1022	0	0	-rw-r--r--	root	supergroup
/hudi/flink/.hoodie/20220902173339929.deltacommit.requested	1	2022-09-02 17:33	2022-09-06 11:51	134217728	0	0	0	0	-rw-r--r--	root	supergroup
/hudi/flink/.hoodie/20220902173339929.deltacommit.inflight	1	2022-09-02 17:33	2022-09-02 17:33	134217728	0	0	0	0	-rw-r--r--	root	supergroup
/hudi/flink/par3	0	2022-09-02 17:33	1970-01-01 08:00	0	0	0	-1	-1	drwxr-xr-x	root	supergroup
/hudi/flink/par1	0	2022-09-02 17:33	1970-01-01 08:00	0	0	0	-1	-1	drwxr-xr-x	root	supergroup
/hudi/flink/par1/.hoodie_partition_metadata	1	2022-09-02 17:33	2022-09-06 11:28	134217728	1	96	0	0	-rw-r--r--	root	supergroup
/hudi/flink/par3/.hoodie_partition_metadata	1	2022-09-02 17:33	2022-09-02 17:33	134217728	1	96	0	0	-rw-r--r--	root	supergroup
/hudi/flink/par4	0	2022-09-02 17:33	1970-01-01 08:00	0	0	0	-1	-1	drwxr-xr-x	root	supergroup
/hudi/flink/par4/.hoodie_partition_metadata	1	2022-09-02 17:33	2022-09-05 13:59	134217728	1	96	0	0	-rw-r--r--	root	supergroup
/hudi/flink/par3/.eec88c56-3f94-4d6b-8cca-02aea9aab7ab_20220902173339929.log.1_0-4-0	1	2022-09-02 17:33	2022-09-05 11:41	536870912	1	1061	0	0	-rw-r--r--	root	supergroup
/hudi/flink/par1/.e0355461-5b25-4368-bde1-14bae59014be_20220902173339929.log.1_1-4-0	1	2022-09-05 11:55	2022-09-05 13:47	536870912	1	2951	0	0	-rw-r--r--	root	supergroup
/hudi/flink/par4/.331def5a-7c8b-4740-81d2-072c99aaea8b_20220902173339929.log.1_2-4-0	1	2022-09-02 17:33	2022-09-06 11:51	536870912	1	1057	0	0	-rw-r--r--	root	supergroup
/hudi/flink/par2	0	2022-09-02 17:33	1970-01-01 08:00	0	0	0	-1	-1	drwxr-xr-x	root	supergroup
/hudi/flink/par2/.hoodie_partition_metadata	1	2022-09-02 17:33	2022-09-02 17:33	134217728	1	96	0	0	-rw-r--r--	root	supergroup
/hudi/flink/par2/.99872df6-ba38-4e95-9da7-fbe797af03b2_20220902173339929.log.1_1-4-0	1	2022-09-02 17:33	2022-09-05 11:41	536870912	1	1063	0	0	-rw-r--r--	root	supergroup
/hudi/flink/.hoodie/20220902173339929.deltacommit	1	2022-09-02 17:33	2022-09-05 11:41	134217728	1	9850	0	0	-rw-r--r--	root	supergroup
/hudi/flink/.hoodie/20220902174343913.deltacommit.requested	1	2022-09-02 17:43	2022-09-02 17:43	134217728	0	0	0	0	-rw-r--r--	root	supergroup
/hudi/flink/.hoodie/20220902174343913.deltacommit.inflight	1	2022-09-02 17:43	2022-09-02 17:43	134217728	0	0	0	0	-rw-r--r--	root	supergroup
/hudi/flink/.hoodie/20220902174343913.deltacommit	1	2022-09-02 17:43	2022-09-05 11:19	134217728	1	3187	0	0	-rw-r--r--	root	supergroup
/hudi/flink/.hoodie/.aux/view_storage_conf.properties	1	2022-09-05 11:55	2022-09-06 11:29	134217728	1	845	0	0	-rw-r--r--	root	supergroup
/hudi/flink/.hoodie/.aux/ckp_meta	0	2022-09-05 11:55	1970-01-01 08:00	0	0	0	-1	-1	drwxr-xr-x	root	supergroup
/hudi/flink/.hoodie/20220905115512149.deltacommit.requested	1	2022-09-05 11:55	2022-09-05 11:55	134217728	0	0	0	0	-rw-r--r--	root	supergroup
/hudi/flink/.hoodie/20220905115512149.deltacommit.inflight	1	2022-09-05 11:55	2022-09-05 11:55	134217728	0	0	0	0	-rw-r--r--	root	supergroup
/hudi/flink/.hoodie/.aux/ckp_meta/20220905115512149.INFLIGHT	1	2022-09-05 11:55	2022-09-05 11:55	134217728	0	0	0	0	-rw-r--r--	root	supergroup
/hudi/flink/.hoodie/20220905115512149.deltacommit	1	2022-09-05 11:55	2022-09-05 13:47	134217728	1	3187	0	0	-rw-r--r--	root	supergroup
/hudi/flink/.hoodie/.aux/ckp_meta/20220905115512149.COMPLETED	1	2022-09-05 11:55	2022-09-06 11:29	134217728	0	0	0	0	-rw-r--r--	root	supergroup
